 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, rowcost
C locrian (0), 0+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 9+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 11+2:0:1:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+2:0:1:0:2, 0+0:0:0:0:0, 66+9:0:6:1:22
F major (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 12+2:0:1:1:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 9+2:0:1:0:2, 1+0:0:0:0:0, 83+9:0:6:1:22
G major (1#), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 12+2:0:2:0:3, 7+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 14+2:0:1:1:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+2:0:1:0:2, 3+0:0:0:0:0, 124+9:0:6:1:22
D minor (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 7+1:3:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 11+2:2:2:0:5, 5+0:3:0:0:1, 2+0:0:1:0:2, 2+0:0:0:0:0, 8+1:2:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 5+0:0:1:0:3, 13+2:1:1:1:5, 3+0:0:0:0:1, 0+0:0:0:0:0, 7+1:3:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:0:0:2, 10+2:2:1:0:4, 2+0:0:0:0:0, 98+9:17:6:1:32
E minor (1#), 1+0:0:0:0:0, 3+0:1:0:0:1, 5+1:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 6+0:4:0:0:4, 13+2:6:2:0:6, 8+0:1:0:0:1, 5+0:3:1:0:3, 3+0:2:0:0:2, 8+1:2:0:0:2, 3+0:2:0:0:2, 5+0:3:0:0:3, 4+0:3:0:0:3, 7+0:5:1:0:5, 15+2:8:1:1:7, 4+0:3:0:0:3, 3+0:1:0:0:1, 5+1:2:0:0:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 5+0:2:0:0:2, 6+0:4:0:0:4, 12+2:5:1:0:5, 4+0:2:0:0:2, 144+9:69:6:1:68
D minor mel (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 8+1:3:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 12+2:2:2:0:5, 6+0:3:0:0:1, 3+0:0:1:0:2, 3+0:0:0:0:0, 7+1:2:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:1, 6+0:0:1:0:3, 14+2:1:1:1:5, 4+0:0:0:0:1, 1+0:0:0:0:0, 8+1:3:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:0:0:2, 11+2:2:1:0:4, 3+0:0:0:0:0, 121+9:17:6:1:32
E minor mel (1#), 1+0:0:0:0:0, 3+0:1:0:0:1, 6+1:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 7+0:4:0:0:4, 14+2:6:2:0:6, 8+0:1:0:0:1, 5+0:3:1:0:3, 4+0:2:0:0:2, 9+1:2:0:0:2, 4+0:2:0:0:2, 6+0:3:0:0:3, 5+0:3:0:0:3, 8+0:5:1:0:5, 16+2:8:1:1:7, 5+0:3:0:0:3, 3+0:1:0:0:1, 6+1:2:0:0:2, 3+0:1:0:0:1, 5+0:2:0:0:2, 4+0:2:0:0:2, 7+0:4:0:0:4, 13+2:5:1:0:5, 5+0:2:0:0:2, 159+9:69:6:1:68
F major blues (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 8+1:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 12+2:2:2:0:4, 7+0:3:0:0:3, 4+0:0:1:0:1, 2+0:0:0:0:0, 7+1:2:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:1:0:1, 13+2:1:1:1:3, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 11+2:2:1:0:3, 3+0:0:0:0:0, 126+9:19:6:1:26
G major blues (1#), 1+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:3:0:0:1, 13+2:5:2:0:4, 7+0:0:0:0:2, 4+0:2:1:0:1, 3+0:1:0:0:0, 9+1:2:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:0, 5+0:2:0:0:1, 7+0:4:1:0:2, 15+2:7:1:1:5, 5+0:2:0:0:1, 2+0:0:0:0:0, 8+1:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:3:0:0:1, 12+2:4:1:0:3, 4+0:1:0:0:0, 145+9:47:6:1:24
D minor blues (1b), 0+0:0:0:0:0, 2+0:0:0:0:0, 8+1:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 12+2:2:2:0:4, 7+0:3:0:0:3, 4+0:0:1:0:1, 2+0:0:0:0:0, 7+1:2:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:1:0:1, 13+2:1:1:1:3, 4+0:0:0:0:0, 2+0:0:0:0:0, 8+1:3:0:0:3, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 11+2:2:1:0:3, 3+0:0:0:0:0, 126+9:19:6:1:26
E minor blues (1#), 1+0:0:0:0:0, 2+0:0:0:0:0, 8+1:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:3:0:0:1, 13+2:5:2:0:4, 7+0:0:0:0:2, 4+0:2:1:0:1, 3+0:1:0:0:0, 9+1:2:0:0:1, 3+0:1:0:0:0, 5+0:2:0:0:0, 5+0:2:0:0:1, 7+0:4:1:0:2, 15+2:7:1:1:5, 5+0:2:0:0:1, 2+0:0:0:0:0, 8+1:2:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 6+0:3:0:0:1, 12+2:4:1:0:3, 4+0:1:0:0:0, 145+9:47:6:1:24
F dorian (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 11+2:0:2:0:3, 6+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 13+2:0:1:1:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 10+2:0:1:0:2, 2+0:0:0:0:0, 106+9:0:6:1:22
G dorian (1#), 1+0:0:0:0:0, 2+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 13+2:6:2:0:4, 7+0:1:0:0:2, 4+0:3:1:0:1, 3+0:2:0:0:0, 8+1:2:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:0, 4+0:3:0:0:1, 7+0:5:1:0:2, 15+2:8:1:1:5, 5+0:3:0:0:1, 2+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 12+2:5:1:0:3, 4+0:2:0:0:0, 139+9:71:6:1:24
F phrygian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 9+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 11+2:0:1:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+2:0:1:0:2, 0+0:0:0:0:0, 66+9:0:6:1:22
G phrygian (1#), 0+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 11+2:0:2:0:3, 6+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 13+2:0:1:1:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 10+2:0:1:0:2, 2+0:0:0:0:0, 106+9:0:6:1:22
F lydian (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 11+2:0:2:0:3, 6+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 13+2:0:1:1:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 10+2:0:1:0:2, 2+0:0:0:0:0, 106+9:0:6:1:22
G lydian (1#), 1+0:0:0:0:0, 2+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 13+2:6:2:0:4, 7+0:1:0:0:2, 4+0:3:1:0:1, 3+0:2:0:0:0, 8+1:2:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:0, 4+0:3:0:0:1, 7+0:5:1:0:2, 15+2:8:1:1:5, 5+0:3:0:0:1, 2+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 12+2:5:1:0:3, 4+0:2:0:0:0, 139+9:71:6:1:24
F mixolydian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 9+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 11+2:0:1:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+2:0:1:0:2, 0+0:0:0:0:0, 66+9:0:6:1:22
G mixolydian (1#), 0+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 11+2:0:2:0:3, 6+0:0:0:0:2, 3+0:0:1:0:1, 2+0:0:0:0:0, 6+1:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 13+2:0:1:1:4, 3+0:0:0:0:0, 1+0:0:0:0:0, 7+1:0:0:0:2, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 10+2:0:1:0:2, 2+0:0:0:0:0, 106+9:0:6:1:22
F aeolian (1b), 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 12+2:0:1:1:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 9+2:0:1:0:2, 1+0:0:0:0:0, 83+9:0:6:1:22
G aeolian (1#), 1+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 12+2:0:2:0:3, 7+0:0:0:0:2, 4+0:0:1:0:1, 2+0:0:0:0:0, 7+1:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:1:0:1, 14+2:0:1:1:4, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+1:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:1, 11+2:0:1:0:2, 3+0:0:0:0:0, 124+9:0:6:1:22
F locrian (1b), 0+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 10+2:2:2:0:4, 6+0:3:0:0:3, 3+0:0:1:0:1, 0+0:0:0:0:0, 5+1:2:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:1:0:1, 10+2:1:1:1:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 6+1:3:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 3+0:0:0:0:0, 9+2:2:1:0:3, 1+0:0:0:0:0, 81+9:19:6:1:26
G locrian (1#), 0+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 10+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 1+0:0:0:0:0, 7+1:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:1:0:1, 12+2:0:1:1:4, 2+0:0:0:0:0, 0+0:0:0:0:0, 6+1:0:0:0:2, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 9+2:0:1:0:2, 1+0:0:0:0:0, 83+9:0:6:1:22
Bb major (2b), 0+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 9+2:0:2:0:3, 5+0:0:0:0:2, 2+0:0:1:0:1, 0+0:0:0:0:0, 6+1:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:1:0:1, 11+2:0:1:1:4, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+1:0:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 8+2:0:1:0:2, 0+0:0:0:0:0, 66+9:0:6:1:22
D major (2#), 1+0:0:0:0:0, 2+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 13+2:6:2:0:4, 7+0:1:0:0:2, 4+0:3:1:0:1, 3+0:2:0:0:0, 8+1:2:0:0:1, 3+0:2:0:0:0, 5+0:3:0:0:0, 4+0:3:0:0:1, 7+0:5:1:0:2, 15+2:8:1:1:5, 5+0:3:0:0:1, 2+0:1:0:0:0, 7+1:3:0:0:1, 2+0:1:0:0:0, 4+0:2:0:0:0, 3+0:2:0:0:0, 6+0:4:0:0:1, 12+2:5:1:0:3, 4+0:2:0:0:0, 139+9:71:6:1:24
G minor (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 4+1:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:1, 10+2:1:2:0:4, 6+0:2:0:0:2, 3+0:0:1:0:1, 0+0:0:0:0:0, 7+1:2:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:1, 4+0:0:1:0:2, 12+2:1:1:1:5, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+1:2:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:1, 9+2:1:1:0:3, 1+0:0:0:0:0, 84+9:13:6:1:24
B minor (2#), 1+0:0:0:0:1, 3+0:1:0:0:2, 8+1:2:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:3, 7+0:4:0:0:5, 14+2:6:2:0:7, 8+0:1:0:0:3, 5+0:3:1:0:4, 3+0:2:0:0:2, 8+1:2:0:0:3, 4+0:2:0:0:2, 5+0:3:0:0:4, 4+0:3:0:0:3, 7+0:5:1:0:6, 15+2:8:1:1:9, 6+0:3:0:0:4, 3+0:1:0:0:2, 8+1:2:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:3, 4+0:2:0:0:3, 7+0:4:0:0:5, 13+2:5:1:0:6, 5+0:2:0:0:3, 158+9:69:6:1:91
G minor mel (2b), 1+0:0:0:0:0, 1+0:0:0:0:0, 5+1:2:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 11+2:1:2:0:4, 6+0:2:0:0:2, 3+0:0:1:0:1, 1+0:0:0:0:0, 8+1:2:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:1, 5+0:0:1:0:2, 13+2:1:1:1:5, 3+0:0:0:0:1, 1+0:0:0:0:0, 5+1:2:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 4+0:0:0:0:1, 10+2:1:1:0:3, 2+0:0:0:0:0, 101+9:13:6:1:24
