 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, rowcost
C major (0), 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:1, 6+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:0, 12+0:0:1:0:2, 6+0:0:1:0:2, 8+0:0:2:1:4, 7+0:0:1:1:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 7+0:0:0:1:3, 5+0:0:0:0:2, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:1, 7+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:1:0:2, 279+0:0:6:3:59
A minor (0), 4+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:1, 4+0:0:0:0:3, 3+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:4, 4+1:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:5, 5+0:0:0:0:2, 4+1:0:0:0:2, 12+0:0:1:0:4, 6+0:0:1:0:3, 8+0:0:2:1:6, 7+0:0:1:1:5, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 7+0:0:0:1:5, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 4+1:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:2, 5+0:0:0:0:4, 6+0:0:0:0:3, 2+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 5+0:0:0:0:4, 7+0:0:0:0:5, 4+1:0:0:0:2, 2+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 6+0:0:0:0:4, 5+0:0:0:0:2, 5+0:0:1:0:4, 279+4:0:6:3:153
F major (1b), 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:1:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:0:0:0, 11+0:0:1:0:1, 5+0:0:1:0:1, 8+0:1:2:1:3, 7+0:0:1:1:2, 3+0:1:0:0:1, 4+0:2:0:0:2, 4+0:3:0:0:3, 7+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:1:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:1, 2+0:0:0:0:0, 6+0:4:0:0:4, 5+0:3:0:0:3, 5+0:3:0:0:3, 4+0:2:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:1, 5+0:2:0:0:2, 6+0:0:0:0:0, 6+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:2:0:0:2, 4+0:0:1:0:1, 261+0:32:9:2:42
G major (1#), 4+0:4:0:0:1, 3+0:2:0:0:1, 5+0:4:0:0:2, 4+0:3:0:0:1, 6+0:3:0:0:0, 5+0:4:0:0:2, 4+0:3:0:0:1, 4+0:3:0:0:1, 5+0:5:0:0:2, 6+0:4:0:0:1, 3+0:2:0:0:1, 5+0:2:0:0:2, 6+0:3:0:0:0, 5+0:3:0:0:1, 6+0:4:0:0:3, 5+0:2:0:0:2, 6+0:4:0:0:1, 12+0:6:1:0:3, 6+0:6:1:0:3, 8+0:7:2:1:5, 7+0:7:1:1:4, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 7+0:3:0:1:3, 6+0:4:0:0:3, 5+0:3:0:0:1, 5+0:3:0:0:1, 7+0:4:0:0:1, 4+0:3:0:0:1, 3+0:3:0:0:1, 3+0:2:0:0:1, 5+0:4:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:3:0:0:1, 5+0:3:0:0:1, 5+0:3:0:0:1, 6+0:3:0:0:0, 6+0:5:0:0:2, 3+0:3:0:0:1, 3+0:2:0:0:1, 4+0:4:0:0:1, 4+0:3:0:0:1, 6+0:4:0:0:1, 4+0:3:0:0:1, 5+0:2:0:0:0, 3+0:3:0:0:1, 5+0:5:0:0:2, 6+0:3:0:0:1, 3+0:2:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:0, 6+0:5:0:0:2, 8+0:4:0:0:1, 6+0:4:0:0:1, 3+0:2:0:0:1, 6+0:4:0:0:1, 3+0:3:0:0:1, 7+0:5:0:0:2, 5+0:2:0:0:2, 6+0:5:1:0:2, 310+0:199:6:3:90
D minor (1b), 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:1:0:4, 2+0:0:0:0:2, 4+0:2:0:0:3, 5+0:0:0:0:1, 2+0:0:0:0:1, 7+0:0:0:0:3, 5+0:2:0:0:3, 4+0:0:0:0:3, 11+0:0:1:0:4, 5+0:1:1:0:3, 8+0:1:2:1:5, 7+0:1:1:1:4, 3+0:2:0:0:0, 3+0:2:0:0:0, 3+0:2:0:0:1, 8+0:0:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:2, 5+0:0:1:0:3, 6+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:1:0:3, 4+0:1:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:2, 5+0:0:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:3, 2+0:0:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:1, 4+0:3:0:0:1, 3+0:2:0:0:1, 3+0:2:0:0:0, 5+0:2:0:0:0, 4+0:1:0:0:0, 7+0:0:0:0:3, 7+0:2:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 2+0:0:0:0:1, 6+0:0:0:0:3, 5+0:2:0:0:3, 5+0:0:1:0:3, 283+0:40:9:2:139
E minor (1#), 4+0:3:0:0:3, 3+0:2:0:0:2, 5+0:3:0:0:3, 4+0:2:0:0:2, 7+0:2:0:0:2, 5+0:4:0:0:4, 4+0:3:0:0:3, 4+0:2:0:0:2, 5+0:5:0:0:5, 6+0:3:0:0:3, 3+0:2:0:0:2, 5+0:2:0:0:2, 6+0:3:0:0:3, 5+0:3:0:0:3, 6+0:4:0:0:4, 5+0:2:0:0:2, 6+0:3:0:0:3, 12+0:6:1:0:6, 6+0:4:1:0:4, 8+0:6:2:1:6, 7+0:6:1:1:5, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 8+0:5:0:0:5, 6+0:3:0:0:3, 5+0:3:0:0:3, 5+0:2:0:0:2, 7+0:3:0:0:3, 4+0:3:0:0:3, 3+0:3:0:0:3, 3+0:2:0:0:2, 5+0:4:0:0:4,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 5+0:2:0:0:2, 5+0:2:0:0:2, 5+0:2:0:0:2, 7+0:3:0:0:3, 6+0:4:0:0:4, 3+0:3:0:0:3, 3+0:2:0:0:2, 4+0:4:0:0:4, 4+0:2:0:0:2, 6+0:3:0:0:3, 4+0:2:0:0:2, 6+0:2:0:0:2, 4+0:3:0:0:3, 6+0:4:0:0:4, 6+0:3:0:0:3, 3+0:2:0:0:2, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0, 6+0:4:0:0:4, 8+0:4:0:0:4, 6+0:3:0:0:3, 3+0:2:0:0:2, 7+0:4:0:0:4, 3+0:3:0:0:3, 7+0:4:0:0:4, 5+0:2:0:0:2, 6+0:5:1:0:5, 317+0:173:6:2:172
Bb major (2b), 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 2+0:0:0:0:0, 4+0:0:1:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 11+0:0:1:0:3, 4+0:0:1:0:1, 7+0:1:2:1:2, 6+0:0:1:1:1, 4+0:1:0:0:2, 5+0:2:0:0:3, 5+0:3:0:0:4, 6+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:1:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:1:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 3+0:0:0:0:0, 7+0:4:0:0:5, 6+0:3:0:0:3, 5+0:3:0:0:4, 4+0:2:0:0:3, 5+0:2:0:0:3, 7+0:1:0:0:2, 6+0:2:0:0:3, 5+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:1:0:1, 242+0:29:10:2:53
D major (2#), 5+0:4:0:0:2, 3+0:2:0:0:2, 5+0:4:0:0:3, 5+0:3:0:0:2, 7+0:3:0:0:1, 5+0:3:0:0:1, 5+0:3:0:0:2, 5+0:3:0:0:2, 6+0:5:0:0:3, 6+0:4:0:0:3, 3+0:2:0:0:2, 5+0:2:0:0:3, 7+0:3:0:0:1, 4+0:3:0:0:1, 7+0:4:0:0:4, 6+0:2:0:0:3, 6+0:4:0:0:3, 12+0:6:1:0:4, 6+0:5:1:0:3, 8+0:7:2:1:5, 7+0:6:1:1:4, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:1, 8+0:3:0:1:4, 7+0:4:0:0:4, 6+0:3:0:0:2, 6+0:3:0:0:2, 8+0:4:0:0:2, 4+0:3:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:2, 6+0:4:0:0:2,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:3:0:0:2, 5+0:3:0:0:2, 6+0:3:0:0:2, 7+0:3:0:0:2, 6+0:3:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:2, 5+0:4:0:0:2, 5+0:3:0:0:2, 7+0:4:0:0:3, 4+0:3:0:0:2, 6+0:2:0:0:1, 3+0:3:0:0:1, 6+0:5:0:0:3, 6+0:3:0:0:3, 3+0:2:0:0:2, 3+0:1:0:0:3, 3+0:1:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 7+0:5:0:0:3, 9+0:4:0:0:2, 7+0:4:0:0:3, 3+0:2:0:0:2, 7+0:4:0:0:3, 3+0:3:0:0:1, 8+0:5:0:0:3, 6+0:2:0:0:3, 7+0:5:1:0:3, 332+0:194:6:3:137
G minor (2b), 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:1:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:2, 6+0:0:1:0:2, 3+0:0:0:0:1, 5+0:0:1:0:3, 4+0:1:0:0:0, 3+0:1:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 11+0:0:1:0:3, 4+0:0:1:0:3, 7+0:1:2:1:5, 6+0:0:1:1:4, 3+0:1:0:0:1, 4+0:2:0:0:1, 4+0:2:0:0:1, 6+0:0:0:0:3, 6+0:1:0:0:3, 4+0:0:0:0:1, 5+0:0:1:0:2, 5+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 6+0:0:1:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:0, 1+0:0:0:0:1, 3+0:0:0:0:2, 7+0:0:0:0:1, 4+0:0:0:0:1, 6+0:3:0:0:2, 5+0:2:0:0:1, 4+0:3:0:0:2, 3+0:2:0:0:1, 4+0:2:0:0:1, 6+0:2:0:0:1, 5+0:1:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:1, 4+0:0:1:0:2, 273+0:26:10:2:91
B minor (2#), 5+0:3:0:0:3, 3+0:2:0:0:3, 5+0:3:0:0:4, 5+0:2:0:0:3, 7+0:2:0:0:3, 5+0:3:0:0:4, 5+0:3:0:0:4, 5+0:2:0:0:3, 6+0:5:0:0:5, 6+0:3:0:0:4, 3+0:2:0:0:3, 5+0:2:0:0:3, 7+0:3:0:0:4, 4+0:3:0:0:4, 7+0:4:0:0:4, 6+0:2:0:0:3, 6+0:3:0:0:4, 12+0:6:1:0:7, 6+0:4:1:0:4, 7+0:6:2:1:6, 7+0:6:1:1:5, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 8+0:3:0:1:4, 7+0:3:0:0:4, 6+0:3:0:0:4, 6+0:2:0:0:3, 8+0:4:0:0:5, 4+0:3:0:0:4, 4+0:3:0:0:3, 3+0:2:0:0:3, 6+0:4:0:0:5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 6+0:2:0:0:3, 5+0:2:0:0:3, 6+0:2:0:0:3, 7+0:3:0:0:4, 6+0:3:0:0:4, 4+0:3:0:0:3, 3+0:2:0:0:3, 5+0:4:0:0:4, 5+0:2:0:0:3, 7+0:3:0:0:4, 4+0:2:0:0:3, 6+0:2:0:0:3, 4+0:3:0:0:3, 6+0:4:0:0:4, 6+0:3:0:0:4, 3+0:2:0:0:3, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:4:0:0:5, 9+0:4:0:0:6, 7+0:3:0:0:4, 3+0:2:0:0:3, 7+0:4:0:0:5, 3+0:3:0:0:3, 8+0:4:0:0:5, 6+0:2:0:0:3, 7+0:5:1:0:6, 336+0:170:6:3:213
