 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, rowcost
C locrian (0), 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+1:0:0:0:2, 7+1:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+1:0:1:0:2, 5+1:0:0:0:2, 7+1:0:0:0:2, 6+1:0:0:0:2, 0+0:0:0:0:0, 83+6:0:1:0:23
F major (1b), 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+1:0:1:0:2, 6+1:0:0:0:2, 8+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 101+6:0:1:0:23
G major (1#), 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 8+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+1:0:1:0:2, 8+1:0:0:0:2, 8+1:0:0:0:2, 9+1:0:0:0:2, 1+0:0:0:0:0, 114+6:0:1:0:23
D minor (1b), 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:2, 7+1:1:0:0:3, 9+1:1:0:0:3, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 3+0:1:0:0:0, 3+0:1:0:0:0, 5+0:3:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:2, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 6+1:1:1:0:1, 7+1:1:0:0:3, 9+1:1:0:0:3, 8+1:1:0:0:3, 2+0:0:0:0:0, 126+6:11:1:0:43
E minor (1#), 5+0:4:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:3, 3+0:1:0:0:1, 5+0:4:0:0:4, 4+0:4:0:0:4, 7+1:4:0:0:4, 7+1:4:0:0:4, 1+0:1:0:0:1, 5+0:4:0:0:4, 4+0:3:0:0:3, 5+0:4:0:0:4, 4+0:3:0:0:3, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 5+0:4:0:0:4, 4+0:4:0:0:4, 4+0:3:0:0:3, 3+0:1:0:0:1, 8+0:4:0:0:4, 4+1:2:1:0:3, 7+1:4:0:0:4, 7+1:4:0:0:4, 8+1:5:0:0:5, 1+0:1:0:0:1, 117+6:75:1:0:76
D minor mel (1b), 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 8+1:1:0:0:3, 8+1:1:0:0:3, 2+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:1:0:0:0, 2+0:1:0:0:0, 4+0:3:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 7+0:0:0:0:2, 5+1:1:1:0:1, 8+1:1:0:0:3, 8+1:1:0:0:3, 9+1:1:0:0:3, 2+0:0:0:0:0, 127+6:11:1:0:43
E minor mel (1#), 6+0:4:0:0:4, 5+0:4:0:0:4, 5+0:3:0:0:3, 4+0:1:0:0:1, 6+0:4:0:0:4, 5+0:4:0:0:4, 8+1:4:0:0:4, 8+1:4:0:0:4, 2+0:1:0:0:1, 6+0:4:0:0:4, 5+0:3:0:0:3, 6+0:4:0:0:4, 5+0:3:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:4:0:0:4, 5+0:4:0:0:4, 5+0:3:0:0:3, 4+0:1:0:0:1, 9+0:4:0:0:4, 5+1:2:1:0:3, 8+1:4:0:0:4, 8+1:4:0:0:4, 9+1:5:0:0:5, 2+0:1:0:0:1, 142+6:75:1:0:76
F major blues (1b), 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 7+1:1:0:0:1, 8+1:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 7+0:4:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 6+1:2:1:0:2, 7+1:1:0:0:1, 8+1:1:0:0:1, 8+1:1:0:0:1, 2+0:0:0:0:0, 123+6:13:1:0:13
G major blues (1#), 6+0:3:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 6+0:3:0:0:1, 9+1:3:0:0:2, 10+1:3:0:0:2, 2+0:1:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 8+0:3:0:0:1, 6+1:1:1:0:1, 9+1:3:0:0:2, 10+1:3:0:0:2, 10+1:3:0:0:2, 2+0:1:0:0:0, 154+6:57:1:0:26
D minor blues (1b), 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 7+1:1:0:0:1, 8+1:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 7+0:4:0:0:4, 2+0:0:0:0:0, 4+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:0, 6+1:2:1:0:2, 7+1:1:0:0:1, 8+1:1:0:0:1, 8+1:1:0:0:1, 2+0:0:0:0:0, 123+6:13:1:0:13
E minor blues (1#), 6+0:3:0:0:1, 5+0:3:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 6+0:3:0:0:1, 6+0:3:0:0:1, 9+1:3:0:0:2, 10+1:3:0:0:2, 2+0:1:0:0:0, 6+0:3:0:0:1, 5+0:3:0:0:1, 6+0:3:0:0:1, 5+0:3:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 6+0:3:0:0:1, 6+0:3:0:0:1, 4+0:2:0:0:1, 4+0:1:0:0:0, 8+0:3:0:0:1, 6+1:1:1:0:1, 9+1:3:0:0:2, 10+1:3:0:0:2, 10+1:3:0:0:2, 2+0:1:0:0:0, 154+6:57:1:0:26
F dorian (1b), 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:0:1:0:2, 7+1:0:0:0:2, 7+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 102+6:0:1:0:23
G dorian (1#), 6+0:4:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 6+0:4:0:0:1, 5+0:4:0:0:1, 9+1:4:0:0:2, 9+1:4:0:0:2, 2+0:1:0:0:0, 6+0:4:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:1, 5+0:3:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 6+0:4:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 8+0:4:0:0:1, 5+1:2:1:0:1, 9+1:4:0:0:2, 9+1:4:0:0:2, 10+1:5:0:0:2, 2+0:1:0:0:0, 139+6:75:1:0:26
F phrygian (1b), 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+1:0:0:0:2, 7+1:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+1:0:1:0:2, 5+1:0:0:0:2, 7+1:0:0:0:2, 6+1:0:0:0:2, 0+0:0:0:0:0, 83+6:0:1:0:23
G phrygian (1#), 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:0:1:0:2, 7+1:0:0:0:2, 7+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 102+6:0:1:0:23
F lydian (1b), 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:0:1:0:2, 7+1:0:0:0:2, 7+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 102+6:0:1:0:23
G lydian (1#), 6+0:4:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 6+0:4:0:0:1, 5+0:4:0:0:1, 9+1:4:0:0:2, 9+1:4:0:0:2, 2+0:1:0:0:0, 6+0:4:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:1, 5+0:3:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 6+0:4:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 8+0:4:0:0:1, 5+1:2:1:0:1, 9+1:4:0:0:2, 9+1:4:0:0:2, 10+1:5:0:0:2, 2+0:1:0:0:0, 139+6:75:1:0:26
F mixolydian (1b), 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+1:0:0:0:2, 7+1:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+1:0:1:0:2, 5+1:0:0:0:2, 7+1:0:0:0:2, 6+1:0:0:0:2, 0+0:0:0:0:0, 83+6:0:1:0:23
G mixolydian (1#), 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 7+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 6+0:0:0:0:1, 4+1:0:1:0:2, 7+1:0:0:0:2, 7+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 102+6:0:1:0:23
F aeolian (1b), 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+1:0:1:0:2, 6+1:0:0:0:2, 8+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 101+6:0:1:0:23
G aeolian (1#), 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 8+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:1, 5+0:0:0:0:0, 4+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:3, 1+0:0:0:0:0, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:1, 4+1:0:1:0:2, 8+1:0:0:0:2, 8+1:0:0:0:2, 9+1:0:0:0:2, 1+0:0:0:0:0, 114+6:0:1:0:23
F locrian (1b), 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+1:1:0:0:1, 6+1:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 7+0:4:0:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 5+1:2:1:0:2, 4+1:1:0:0:1, 6+1:1:0:0:1, 5+1:1:0:0:1, 1+0:0:0:0:0, 72+6:13:1:0:13
G locrian (1#), 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 6+1:0:0:0:2, 8+1:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:1, 5+1:0:1:0:2, 6+1:0:0:0:2, 8+1:0:0:0:2, 7+1:0:0:0:2, 1+0:0:0:0:0, 101+6:0:1:0:23
Bb major (2b), 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+1:0:0:0:2, 7+1:0:0:0:2, 0+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 7+0:0:0:0:3, 1+0:0:0:0:0, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+1:0:1:0:2, 5+1:0:0:0:2, 7+1:0:0:0:2, 6+1:0:0:0:2, 0+0:0:0:0:0, 83+6:0:1:0:23
D major (2#), 6+0:4:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 6+0:4:0:0:1, 5+0:4:0:0:1, 9+1:4:0:0:2, 9+1:4:0:0:2, 2+0:1:0:0:0, 6+0:4:0:0:1, 5+0:3:0:0:1, 6+0:4:0:0:1, 5+0:3:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:2, 2+0:0:0:0:0, 6+0:4:0:0:1, 5+0:4:0:0:1, 4+0:3:0:0:1, 3+0:1:0:0:0, 8+0:4:0:0:1, 5+1:2:1:0:1, 9+1:4:0:0:2, 9+1:4:0:0:2, 10+1:5:0:0:2, 2+0:1:0:0:0, 139+6:75:1:0:26
G minor (2b), 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 6+1:1:0:0:2, 8+1:1:0:0:2, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:3:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:1, 3+0:0:0:0:0, 5+0:0:0:0:1, 4+1:2:1:0:1, 6+1:1:0:0:2, 8+1:1:0:0:2, 7+1:1:0:0:2, 0+0:0:0:0:0, 95+6:10:1:0:26
B minor (2#), 6+0:4:0:0:5, 5+0:4:0:0:4, 5+0:3:0:0:3, 3+0:1:0:0:2, 6+0:4:0:0:5, 5+0:4:0:0:4, 9+1:4:0:0:5, 9+1:4:0:0:5, 3+0:1:0:0:1, 6+0:4:0:0:5, 5+0:3:0:0:3, 6+0:4:0:0:5, 5+0:3:0:0:4, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 6+0:4:0:0:5, 5+0:4:0:0:4, 5+0:3:0:0:3, 3+0:1:0:0:2, 8+0:4:0:0:5, 6+1:2:1:0:3, 9+1:4:0:0:5, 9+1:4:0:0:5, 10+1:5:0:0:6, 3+0:1:0:0:1, 145+6:75:1:0:91
